roPartId ,dealerOrderId,partCode,partQuantity,mainPartFlag,downPartSerialNumber,upPartSerialNumber,createBy,createDate,updateBy,updateDate
0000012916,005521,PATRE028BYD001,1.0,00846852,,,9999999999,2024-01-30,9999999988,2024-05-01
0000012917,005522,PAOC0100BYD001,1.0,00965978,,,9999999999,2024-01-30,9999999988,2024-02-07
0000012918,005523,PAOC0100BYD001,1.0,00797678,,,9999999999,2024-01-30,9999999988,2024-02-28
0000012919,005525,PACL0310BYD001,1.0,00435548,,,9999999999,2024-01-30,9999999988,2024-03-01
0000012920,005529,PACA0270BYD001,1.0,00153318,,,9999999999,2024-01-30,9999999988,2024-07-14
0000012921,005537,PACA0270BYD001,1.0,00105192,,,9999999999,2024-01-30,9999999988,2024-07-18
0000012922,005537,PATRE028BYD001,1.0,00205643,,,9999999999,2024-01-30,9999999988,2024-02-10
0000012923,005541,PATMS008BYD003,1.0,00436002,,,9999999999,2024-01-30,9999999988,2024-07-23
0000012924,005543,PACA0270BYD001,1.0,00869055,,,9999999999,2024-01-30,9999999988,2024-05-20
0000012925,005543,PATRE028BYD001,1.0,00178208,,,9999999999,2024-01-30,9999999988,2024-07-11
0000012926,005544,PABMS006BYD004,1.0,00233691,,,9999999999,2024-01-30,9999999988,2024-06-11
0000012927,005547,PACA0270BYD001,1.0,00920841,,,9999999999,2024-01-30,9999999988,2024-07-23
0000012928,005547,PATRE028BYD001,2.0,00254224,,,9999999999,2024-01-30,9999999988,2024-05-24
0000012929,005557,PACA0270BYD001,1.0,00576068,,,9999999999,2024-01-30,9999999988,2024-03-10
0000012930,005557,PATRE028BYD001,1.0,00565868,,,9999999999,2024-01-30,9999999988,2024-04-24
0000012931,005558,PACA0270BYD001,1.0,00349918,,,9999999999,2024-01-30,9999999988,2024-04-08
0000012932,005558,PATRE028BYD001,2.0,00604481,,,9999999999,2024-01-30,9999999988,2024-03-26
0000012933,005565,PACA0270BYD001,2.0,00483453,,,9999999999,2024-01-30,9999999988,2024-07-19
0000012934,005565,PATRE028BYD001,1.0,00613030,,,9999999999,2024-01-30,9999999988,2024-02-03
0000012935,005570,PAOC0100BYD001,1.0,00343942,,,9999999999,2024-01-30,9999999988,2024-07-25
0000012936,005571,PAOC0100BYD001,1.0,00238295,,,9999999999,2024-01-30,9999999988,2024-04-02
0000012937,005572,PACL0310BYD003,5.0,00225784,,,9999999999,2024-01-30,9999999988,2024-05-04
0000012938,005574,PAOC0100BYD001,1.0,00969313,,,9999999999,2024-01-30,9999999988,2024-04-28
0000012939,005575,PACA0270BYD001,1.0,00193588,,,9999999999,2024-01-30,9999999988,2024-04-06
0000012940,005575,PATRE028BYD001,2.0,00605719,,,9999999999,2024-01-30,9999999988,2024-04-09
0000012941,005576,PAOC0100BYD001,1.0,00745423,,,9999999999,2024-01-30,9999999988,2024-06-19
0000012942,005577,PACL0310BYD003,1.0,00546447,,,9999999999,2024-01-30,9999999988,2024-07-15
0000012943,005578,PACA0270BYD001,2.0,00289834,,,9999999999,2024-01-30,9999999988,2024-02-14
0000012944,005578,PATRE028BYD001,2.0,00361317,,,9999999999,2024-01-30,9999999988,2024-07-05
0000012945,005579,PATMS008BYD002,1.0,00964276,,,9999999999,2024-01-30,9999999988,2024-04-16
0000012946,005581,PATMS008BYD003,1.0,00748365,,,9999999999,2024-01-30,9999999988,2024-06-14
0000012947,005584,PACA0270BYD001,1.0,00928855,,,9999999999,2024-01-30,9999999988,2024-04-06
0000012948,005584,PATRE028BYD001,2.0,00267381,,,9999999999,2024-01-30,9999999988,2024-04-24
0000012949,005585,PACA0270BYD001,1.0,00334366,,,9999999999,2024-01-30,9999999988,2024-05-10
0000012950,005586,PACA0270BYD001,1.0,00927322,,,9999999999,2024-01-30,9999999988,2024-02-13
0000012951,005589,PACA0270BYD001,1.0,00889361,,,9999999999,2024-01-30,9999999988,2024-04-19
0000012952,005589,PATRE028BYD001,2.0,00627911,,,9999999999,2024-01-30,9999999988,2024-06-19
0000012953,005590,PAPEC007BYD003,1.0,00478784,,,9999999999,2024-01-30,9999999988,2024-04-03
0000012954,005592,PAOC0100BYD001,1.0,00031713,,,9999999999,2024-01-30,9999999988,2024-05-13
0000012955,005595,PABF0320BYD003,1.0,00264919,,,9999999999,2024-01-30,9999999988,2024-04-06
0000012956,005595,PAPSF033BYD003,2.0,00548477,,,9999999999,2024-01-30,9999999988,2024-05-24
0000012957,005597,PAOC0100BYD001,1.0,00310397,,,9999999999,2024-01-30,9999999988,2024-04-23
0000012958,005600,PACA0270BYD001,2.0,00805976,,,9999999999,2024-01-30,9999999988,2024-05-24
0000012959,005605,PABD0180BYD003,3.0,00544651,,,9999999999,2024-01-30,9999999988,2024-06-15
0000012960,005606,PACA0270BYD001,2.0,00762498,,,9999999999,2024-01-30,9999999988,2024-02-21
0000012961,005608,PACA0270BYD003,2.0,00708403,,,9999999999,2024-01-30,9999999988,2024-06-08
0000012962,005608,PATRE028BYD003,2.0,00589278,,,9999999999,2024-01-30,9999999988,2024-02-02
0000012963,005611,PACA0270BYD001,1.0,00396355,,,9999999999,2024-01-30,9999999988,2024-05-05
0000012964,005620,PAOC0100BYD001,1.0,00120281,,,9999999999,2024-01-30,9999999988,2024-02-28
0000012965,005622,PABMS006BYD001,1.0,00524677,,,9999999999,2024-01-30,9999999988,2024-05-07
0000012966,005625,PACA0270BYD001,2.0,00833375,,,9999999999,2024-01-30,9999999988,2024-04-22
0000012967,005625,PATRE028BYD001,2.0,00345069,,,9999999999,2024-01-30,9999999988,2024-07-06
0000012968,005626,PAOC0100BYD001,1.0,00600699,,,9999999999,2024-01-30,9999999988,2024-03-22
0000012969,005630,PACA0270BYD001,2.0,00462754,,,9999999999,2024-01-30,9999999988,2024-05-04
0000012970,005632,PAOC0100BYD001,1.0,00889179,,,9999999999,2024-01-30,9999999988,2024-03-06
0000012971,005634,PAOC0100BYD001,1.0,00683563,,,9999999999,2024-01-30,9999999988,2024-07-17
0000012972,005635,PACA0270BYD001,1.0,00449568,,,9999999999,2024-01-30,9999999988,2024-03-02
0000012973,005636,PACA0270BYD001,1.0,00764699,,,9999999999,2024-01-30,9999999988,2024-03-05
0000012974,005640,PACA0270BYD004,1.0,00935577,,,9999999999,2024-01-30,9999999988,2024-04-11
0000012975,005641,PACA0270BYD001,1.0,00223534,,,9999999999,2024-01-30,9999999988,2024-06-24
0000012976,005641,PATRE028BYD001,1.0,00607918,,,9999999999,2024-01-30,9999999988,2024-02-26
0000012977,005642,PACA0270BYD001,1.0,00560489,,,9999999999,2024-01-30,9999999988,2024-05-14
0000012978,005642,PATRE028BYD001,2.0,00324452,,,9999999999,2024-01-30,9999999988,2024-07-24
0000012979,005645,PACA0270BYD003,2.0,00365739,,,9999999999,2024-01-30,9999999988,2024-07-10
0000012980,005648,PABMS006BYD003,1.0,00242099,,,9999999999,2024-01-30,9999999988,2024-06-11
0000012981,005650,PATMS008BYD003,1.0,00926420,,,9999999999,2024-01-30,9999999988,2024-02-26
0000012982,005651,PACL0310BYD005,3.0,00157292,,,9999999999,2024-01-30,9999999988,2024-02-18
0000012983,005652,PAOC0100BYD001,1.0,00722477,,,9999999999,2024-01-30,9999999988,2024-06-08
0000012984,005654,PACA0270BYD001,2.0,00095156,,,9999999999,2024-01-30,9999999988,2024-02-22
0000012985,005654,PATRE028BYD001,2.0,00537385,,,9999999999,2024-01-30,9999999988,2024-04-18
0000012986,005655,PABD0180BYD003,1.0,00551063,,,9999999999,2024-01-30,9999999988,2024-03-15
0000012987,005656,PACA0270BYD001,1.0,00860602,,,9999999999,2024-01-30,9999999988,2024-07-19
0000012988,005656,PATRE028BYD001,2.0,00801457,,,9999999999,2024-01-30,9999999988,2024-06-07
0000012989,005659,PACL0310BYD005,2.0,00658285,,,9999999999,2024-01-30,9999999988,2024-06-13
0000012990,005662,PATMS008BYD003,1.0,00739499,,,9999999999,2024-01-30,9999999988,2024-03-05
0000012991,005666,PAOC0100BYD001,1.0,00491354,,,9999999999,2024-01-30,9999999988,2024-04-24
0000012992,005669,PAOC0100BYD001,1.0,00223539,,,9999999999,2024-01-30,9999999988,2024-05-03
0000012993,005670,PAOC0100BYD001,1.0,00357261,,,9999999999,2024-01-30,9999999988,2024-03-11
0000012994,005674,PACA0270BYD001,2.0,00424974,,,9999999999,2024-01-30,9999999988,2024-02-02
0000012995,005674,PATRE028BYD001,2.0,00007030,,,9999999999,2024-01-30,9999999988,2024-06-04
0000012996,005678,PAOC0100BYD001,1.0,00369921,,,9999999999,2024-01-30,9999999988,2024-03-13
0000012997,005679,PACA0270BYD001,2.0,00471031,,,9999999999,2024-01-30,9999999988,2024-02-03
0000012998,005679,PATRE028BYD001,1.0,00712477,,,9999999999,2024-01-30,9999999988,2024-04-19
0000012999,005683,PABF0320BYD003,2.0,00791535,,,9999999999,2024-01-30,9999999988,2024-04-18
0000013000,005687,PACA0270BYD001,1.0,00280324,,,9999999999,2024-01-30,9999999988,2024-04-23
0000013001,005689,PACA0270BYD001,2.0,00808315,,,9999999999,2024-01-30,9999999988,2024-04-14
0000013002,005689,PATRE028BYD001,1.0,00955113,,,9999999999,2024-01-30,9999999988,2024-04-13
0000013003,005692,PACA0270BYD001,1.0,00390798,,,9999999999,2024-01-30,9999999988,2024-05-16
0000013004,005692,PATRE028BYD001,1.0,00984096,,,9999999999,2024-01-30,9999999988,2024-03-20
0000013005,005693,PACA0270BYD001,2.0,00414383,,,9999999999,2024-01-30,9999999988,2024-03-01
0000013006,005694,PACL0310BYD004,3.0,00525062,,,9999999999,2024-01-30,9999999988,2024-04-24
0000013007,005695,PACA0270BYD001,2.0,00479927,,,9999999999,2024-01-30,9999999988,2024-04-05
0000013008,005697,PACA0270BYD001,2.0,00240507,,,9999999999,2024-01-30,9999999988,2024-03-22
0000013009,005700,PACA0270BYD001,2.0,00235550,,,9999999999,2024-01-30,9999999988,2024-07-08
0000013010,005702,PAOC0100BYD001,1.0,00328251,,,9999999999,2024-01-30,9999999988,2024-02-26
0000013011,005703,PACA0270BYD001,2.0,00243176,,,9999999999,2024-01-30,9999999988,2024-03-04
0000013012,005703,PATRE028BYD001,2.0,00380498,,,9999999999,2024-01-30,9999999988,2024-05-26
0000013013,005706,PACA0270BYD001,2.0,00528128,,,9999999999,2024-01-30,9999999988,2024-07-16
0000013014,005708,PABD0180BYD002,3.0,00332838,,,9999999999,2024-01-30,9999999988,2024-06-14
0000013015,005708,PABF0320BYD002,2.0,00292851,,,9999999999,2024-01-30,9999999988,2024-06-11
0000013016,005714,PACA0270BYD001,1.0,00424934,,,9999999999,2024-01-30,9999999988,2024-03-09
0000013017,005714,PATRE028BYD001,1.0,00180751,,,9999999999,2024-01-30,9999999988,2024-06-10
0000013018,005716,PACA0270BYD001,2.0,00511025,,,9999999999,2024-01-30,9999999988,2024-04-13
0000013019,005716,PATRE028BYD001,1.0,00936108,,,9999999999,2024-01-30,9999999988,2024-03-01
0000013020,005718,PATMS008BYD003,1.0,00811308,,,9999999999,2024-01-30,9999999988,2024-06-22
0000013021,005721,PACA0270BYD001,2.0,00502827,,,9999999999,2024-01-30,9999999988,2024-03-15
0000013022,005721,PATRE028BYD001,2.0,00743228,,,9999999999,2024-01-30,9999999988,2024-07-10
0000013023,005729,PAPEC007BYD003,1.0,00366583,,,9999999999,2024-01-30,9999999988,2024-04-11
0000013024,005730,PACA0270BYD001,2.0,00674677,,,9999999999,2024-01-30,9999999988,2024-03-23
0000013025,005731,PAOC0100BYD001,1.0,00637618,,,9999999999,2024-01-30,9999999988,2024-03-16
0000013026,005732,PAOC0100BYD001,1.0,00319679,,,9999999999,2024-01-30,9999999988,2024-03-11
0000013027,005734,PACA0270BYD001,1.0,00042764,,,9999999999,2024-01-30,9999999988,2024-06-11
0000013028,005737,PACA0270BYD001,1.0,00446100,,,9999999999,2024-01-30,9999999988,2024-03-30
0000013029,005737,PATRE028BYD001,1.0,00232486,,,9999999999,2024-01-30,9999999988,2024-05-14
0000013030,005738,PATMS008BYD003,1.0,00166011,,,9999999999,2024-01-30,9999999988,2024-06-03
0000013031,005739,PACA0270BYD001,2.0,00876161,,,9999999999,2024-01-30,9999999988,2024-04-27
0000013032,005742,PACA0270BYD003,1.0,00932623,,,9999999999,2024-01-30,9999999988,2024-04-04
0000013033,005743,PACA0270BYD001,1.0,00287992,,,9999999999,2024-01-30,9999999988,2024-06-28
0000013034,005748,PAOC0100BYD004,1.0,00577586,,,9999999999,2024-01-30,9999999988,2024-04-18
0000013035,005749,PACA0270BYD001,1.0,00919727,,,9999999999,2024-01-30,9999999988,2024-06-04
0000013036,005752,PATMS008BYD003,1.0,00481850,,,9999999999,2024-01-30,9999999988,2024-03-26
0000013037,005754,PACA0270BYD001,2.0,00962438,,,9999999999,2024-01-30,9999999988,2024-07-14
0000013038,005754,PATRE028BYD001,2.0,00058141,,,9999999999,2024-01-30,9999999988,2024-03-05
0000013039,005755,PACA0270BYD001,1.0,00523809,,,9999999999,2024-01-30,9999999988,2024-04-04
0000013040,005757,PAOC0100BYD001,1.0,00909092,,,9999999999,2024-01-30,9999999988,2024-03-27
0000013041,005759,PACA0270BYD001,1.0,00544559,,,9999999999,2024-01-30,9999999988,2024-04-17
0000013042,005761,PACA0270BYD001,2.0,00114462,,,9999999999,2024-01-30,9999999988,2024-06-18
0000013043,005761,PATRE028BYD001,1.0,00051595,,,9999999999,2024-01-30,9999999988,2024-03-18
0000013044,005764,PACA0270BYD001,2.0,00126183,,,9999999999,2024-01-30,9999999988,2024-07-07
0000013045,005769,PAOC0100BYD003,1.0,00979777,,,9999999999,2024-01-30,9999999988,2024-03-24
0000013046,005770,PAPEC007BYD003,1.0,00094771,,,9999999999,2024-01-30,9999999988,2024-04-28
0000013047,005772,PABMS006BYD004,1.0,00156333,,,9999999999,2024-01-30,9999999988,2024-04-09
0000013048,005773,PACL0310BYD005,1.0,00630482,,,9999999999,2024-01-30,9999999988,2024-07-22
0000013049,005774,PAHP0140BYD003,1.0,00765131,,,9999999999,2024-01-30,9999999988,2024-07-16
0000013050,005777,PAOC0100BYD001,1.0,00669868,,,9999999999,2024-01-30,9999999988,2024-06-26
0000013051,005783,PAOC0100BYD004,1.0,00002827,,,9999999999,2024-01-30,9999999988,2024-02-14
0000013052,005787,PACA0270BYD001,1.0,00976515,,,9999999999,2024-01-30,9999999988,2024-04-05
0000013053,005787,PATRE028BYD001,1.0,00131837,,,9999999999,2024-01-30,9999999988,2024-06-24
0000013054,005793,PACA0270BYD001,1.0,00944427,,,9999999999,2024-01-30,9999999988,2024-06-01
0000013055,005793,PATRE028BYD001,2.0,00082115,,,9999999999,2024-01-30,9999999988,2024-03-08
0000013056,005796,PAOC0100BYD001,1.0,00416919,,,9999999999,2024-01-30,9999999988,2024-04-01
0000013057,005798,PACA0270BYD001,1.0,00729288,,,9999999999,2024-01-30,9999999988,2024-06-27
0000013058,005798,PATRE028BYD001,1.0,00148140,,,9999999999,2024-01-30,9999999988,2024-02-18
0000013059,005800,PAOC0100BYD001,1.0,00468361,,,9999999999,2024-01-30,9999999988,2024-06-03
0000013060,005803,PACA0270BYD001,2.0,00285729,,,9999999999,2024-01-30,9999999988,2024-07-05
0000013061,005803,PATRE028BYD001,1.0,00250192,,,9999999999,2024-01-30,9999999988,2024-05-17
0000013062,005804,PABMS006BYD001,1.0,00801597,,,9999999999,2024-01-30,9999999988,2024-07-07
0000013063,005808,PABD0180BYD001,3.0,00873882,,,9999999999,2024-01-30,9999999988,2024-03-29
0000013064,005809,PACA0270BYD001,2.0,00899323,,,9999999999,2024-01-30,9999999988,2024-03-23
0000013065,005810,PACA0270BYD001,2.0,00823620,,,9999999999,2024-01-30,9999999988,2024-04-09
0000013066,005812,PACL0310BYD004,3.0,00833211,,,9999999999,2024-01-30,9999999988,2024-03-28
0000013067,005814,PAOC0100BYD001,1.0,00966072,,,9999999999,2024-01-30,9999999988,2024-06-23
0000013068,005817,PACA0270BYD001,1.0,00904229,,,9999999999,2024-01-30,9999999988,2024-04-27
0000013069,005817,PATRE028BYD001,1.0,00862601,,,9999999999,2024-01-30,9999999988,2024-04-09
0000013070,005820,PACA0270BYD001,1.0,00842083,,,9999999999,2024-01-30,9999999988,2024-03-12
0000013071,005820,PATRE028BYD001,1.0,00727198,,,9999999999,2024-01-30,9999999988,2024-03-24
0000013072,005823,PAOC0100BYD001,1.0,00930759,,,9999999999,2024-01-30,9999999988,2024-05-21
0000013073,005825,PACA0270BYD001,1.0,00482549,,,9999999999,2024-01-30,9999999988,2024-02-13
0000013074,005826,PACA0270BYD001,2.0,00474333,,,9999999999,2024-01-30,9999999988,2024-04-22
0000013075,005827,PACA0270BYD005,2.0,00991779,,,9999999999,2024-01-30,9999999988,2024-06-25
0000013076,005827,PATRE028BYD005,1.0,00305541,,,9999999999,2024-01-30,9999999988,2024-02-21
0000013077,005829,PATMS008BYD005,1.0,00717929,,,9999999999,2024-01-30,9999999988,2024-06-23
0000013078,005834,PAOC0100BYD001,1.0,00211015,,,9999999999,2024-01-30,9999999988,2024-06-05
0000013079,005836,PACL0310BYD001,3.0,00399176,,,9999999999,2024-01-30,9999999988,2024-04-02
0000013080,005839,PACA0270BYD001,2.0,00417185,,,9999999999,2024-01-30,9999999988,2024-04-02
0000013081,005839,PATRE028BYD001,1.0,00289096,,,9999999999,2024-01-30,9999999988,2024-04-13
0000013082,005841,PAOC0100BYD001,1.0,00766313,,,9999999999,2024-01-30,9999999988,2024-05-10
0000013083,005843,PABMS006BYD003,1.0,00117103,,,9999999999,2024-01-30,9999999988,2024-02-23
0000013084,005844,PAOC0100BYD001,1.0,00203906,,,9999999999,2024-01-30,9999999988,2024-07-21
0000013085,005848,PABD0180BYD003,1.0,00221311,,,9999999999,2024-01-30,9999999988,2024-06-26
0000013086,005849,PAPEC007BYD005,1.0,00096079,,,9999999999,2024-01-30,9999999988,2024-04-29
0000013087,005854,PACA0270BYD001,1.0,00596809,,,9999999999,2024-01-30,9999999988,2024-07-23
0000013088,005854,PATRE028BYD001,2.0,00328755,,,9999999999,2024-01-30,9999999988,2024-04-25
0000013089,005855,PAOC0100BYD003,1.0,00278672,,,9999999999,2024-01-30,9999999988,2024-05-26
0000013090,005858,PACA0270BYD001,2.0,00424422,,,9999999999,2024-01-30,9999999988,2024-04-05
0000013091,005858,PATRE028BYD001,2.0,00418988,,,9999999999,2024-01-30,9999999988,2024-02-06
0000013092,005859,PACA0270BYD001,1.0,00502732,,,9999999999,2024-01-30,9999999988,2024-04-27
0000013093,005859,PATRE028BYD001,1.0,00733282,,,9999999999,2024-01-30,9999999988,2024-07-21
0000013094,005860,PAOC0100BYD001,1.0,00930478,,,9999999999,2024-01-30,9999999988,2024-04-02
0000013095,005862,PACA0270BYD001,1.0,00769227,,,9999999999,2024-01-30,9999999988,2024-06-30
0000013096,005870,PATMS008BYD002,1.0,00413724,,,9999999999,2024-01-30,9999999988,2024-06-22
0000013097,005872,PACL0310BYD001,5.0,00009393,,,9999999999,2024-01-30,9999999988,2024-04-08
0000013098,005875,PAOC0100BYD001,1.0,00794102,,,9999999999,2024-01-30,9999999988,2024-05-21
0000013099,005877,PACA0270BYD001,1.0,00499646,,,9999999999,2024-01-30,9999999988,2024-06-22
0000013100,005877,PATRE028BYD001,1.0,00639816,,,9999999999,2024-01-30,9999999988,2024-04-20
0000013101,005878,PACA0270BYD001,2.0,00396025,,,9999999999,2024-01-30,9999999988,2024-02-22
0000013102,005878,PATRE028BYD001,2.0,00325902,,,9999999999,2024-01-30,9999999988,2024-03-18
0000013103,005879,PACA0270BYD001,2.0,00535285,,,9999999999,2024-01-30,9999999988,2024-03-23
0000013104,005881,PAOC0100BYD001,1.0,00234796,,,9999999999,2024-01-30,9999999988,2024-05-06
0000013105,005882,PACA0270BYD001,2.0,00672883,,,9999999999,2024-01-30,9999999988,2024-02-23
0000013106,005882,PATRE028BYD001,2.0,00355204,,,9999999999,2024-01-30,9999999988,2024-03-05
0000013107,005883,PACA0270BYD001,1.0,00814041,,,9999999999,2024-01-30,9999999988,2024-02-05
0000013108,005885,PATMS008BYD002,1.0,00506114,,,9999999999,2024-01-30,9999999988,2024-04-02
0000013109,005886,PACA0270BYD001,1.0,00577710,,,9999999999,2024-01-30,9999999988,2024-04-18
0000013110,005889,PACA0270BYD003,2.0,00993394,,,9999999999,2024-01-30,9999999988,2024-02-13
0000013111,005890,PACA0270BYD001,2.0,00993593,,,9999999999,2024-01-30,9999999988,2024-03-29
0000013112,005892,PAOC0100BYD003,1.0,00217136,,,9999999999,2024-01-30,9999999988,2024-02-12
0000013113,005895,PABMS006BYD003,1.0,00677877,,,9999999999,2024-01-30,9999999988,2024-05-30
0000013114,005896,PAOC0100BYD001,1.0,00342789,,,9999999999,2024-01-30,9999999988,2024-04-18
0000013115,005897,PABMS006BYD005,1.0,00586878,,,9999999999,2024-01-30,9999999988,2024-05-25
0000013116,005898,PACA0270BYD001,2.0,00692108,,,9999999999,2024-01-30,9999999988,2024-06-30
0000013117,005900,PABD0180BYD004,3.0,00690723,,,9999999999,2024-01-30,9999999988,2024-02-22
0000013118,005903,PACA0270BYD001,1.0,00924713,,,9999999999,2024-01-30,9999999988,2024-07-13
0000013119,005903,PATRE028BYD001,2.0,00542669,,,9999999999,2024-01-30,9999999988,2024-05-15
0000013120,005904,PACA0270BYD001,2.0,00479820,,,9999999999,2024-01-30,9999999988,2024-07-01
0000013121,005904,PATRE028BYD001,1.0,00791378,,,9999999999,2024-01-30,9999999988,2024-04-14
0000013122,005906,PABMS006BYD004,1.0,00243834,,,9999999999,2024-01-30,9999999988,2024-07-02
0000013123,005907,PAOC0100BYD001,1.0,00562859,,,9999999999,2024-01-30,9999999988,2024-06-17
0000013124,005909,PACA0270BYD001,2.0,00541263,,,9999999999,2024-01-30,9999999988,2024-02-10
0000013125,005909,PATRE028BYD001,2.0,00394105,,,9999999999,2024-01-30,9999999988,2024-03-03
0000013126,005910,PAOC0100BYD001,1.0,00649973,,,9999999999,2024-01-30,9999999988,2024-05-22
0000013127,005912,PAOC0100BYD001,1.0,00713169,,,9999999999,2024-01-30,9999999988,2024-03-25
0000013128,005916,PACA0270BYD001,1.0,00957062,,,9999999999,2024-01-30,9999999988,2024-04-14
0000013129,005916,PATRE028BYD001,2.0,00447336,,,9999999999,2024-01-30,9999999988,2024-05-17
0000013130,005922,PACA0270BYD001,1.0,00991374,,,9999999999,2024-01-30,9999999988,2024-05-25
0000013131,005924,PABMS006BYD002,1.0,00688856,,,9999999999,2024-01-30,9999999988,2024-05-09
0000013132,005927,PAOC0100BYD001,1.0,00127962,,,9999999999,2024-01-30,9999999988,2024-05-06
0000013133,005933,PACA0270BYD001,1.0,00844935,,,9999999999,2024-01-30,9999999988,2024-01-30
0000013134,005933,PATRE028BYD001,1.0,00717714,,,9999999999,2024-01-30,9999999988,2024-05-24
0000013135,005935,PAOC0100BYD003,1.0,00815424,,,9999999999,2024-01-30,9999999988,2024-04-24
0000013136,005936,PAOC0100BYD001,1.0,00334168,,,9999999999,2024-01-30,9999999988,2024-04-24
0000013137,005938,PACA0270BYD001,1.0,00643231,,,9999999999,2024-01-30,9999999988,2024-05-13
0000013138,005938,PATRE028BYD001,2.0,00727132,,,9999999999,2024-01-30,9999999988,2024-03-20
0000013139,005939,PACA0270BYD001,1.0,00724383,,,9999999999,2024-01-30,9999999988,2024-06-02
0000013140,005940,PABMS006BYD001,1.0,00654100,,,9999999999,2024-01-30,9999999988,2024-03-22
0000013141,005941,PATMS008BYD001,1.0,00536037,,,9999999999,2024-01-30,9999999988,2024-03-14
0000013142,005942,PACA0270BYD001,2.0,00061861,,,9999999999,2024-01-30,9999999988,2024-03-11
0000013143,005942,PATRE028BYD001,2.0,00437967,,,9999999999,2024-01-30,9999999988,2024-02-29
0000013144,005943,PATMS008BYD003,1.0,00080885,,,9999999999,2024-01-30,9999999988,2024-07-21
0000013145,005944,PATMS008BYD002,1.0,00574657,,,9999999999,2024-01-30,9999999988,2024-04-09
0000013146,005946,PACA0270BYD001,1.0,00749922,,,9999999999,2024-01-30,9999999988,2024-04-16
0000013147,005946,PATRE028BYD001,1.0,00594656,,,9999999999,2024-01-30,9999999988,2024-06-02
0000013148,005950,PAOC0100BYD003,1.0,00132759,,,9999999999,2024-01-30,9999999988,2024-03-30
0000013149,005954,PATMS008BYD004,1.0,00045907,,,9999999999,2024-01-30,9999999988,2024-05-16
0000013150,005955,PAOC0100BYD001,1.0,00862551,,,9999999999,2024-01-30,9999999988,2024-03-23
0000013151,005956,PATMS008BYD002,1.0,00164482,,,9999999999,2024-01-30,9999999988,2024-06-12
0000013152,005958,PACA0270BYD001,1.0,00021184,,,9999999999,2024-01-30,9999999988,2024-03-31
0000013153,005961,PAOC0100BYD001,1.0,00359284,,,9999999999,2024-01-30,9999999988,2024-05-04
0000013154,005965,PABD0180BYD003,1.0,00385269,,,9999999999,2024-01-30,9999999988,2024-06-08
0000013155,005967,PAOC0100BYD001,1.0,00441437,,,9999999999,2024-01-30,9999999988,2024-03-30
0000013156,005969,PATMS008BYD003,1.0,00812375,,,9999999999,2024-01-30,9999999988,2024-04-12
0000013157,005971,PAOC0100BYD001,1.0,00710161,,,9999999999,2024-01-30,9999999988,2024-06-14
0000013158,005972,PACA0270BYD003,1.0,00501065,,,9999999999,2024-01-30,9999999988,2024-02-29
0000013159,005973,PACA0270BYD001,2.0,00151134,,,9999999999,2024-01-30,9999999988,2024-07-14
0000013160,005976,PACA0270BYD001,1.0,00757469,,,9999999999,2024-01-30,9999999988,2024-06-30
0000013161,005976,PATRE028BYD001,1.0,00742315,,,9999999999,2024-01-30,9999999988,2024-06-03
0000013162,005978,PABMS006BYD004,1.0,00374066,,,9999999999,2024-01-30,9999999988,2024-05-09
0000013163,005984,PACA0270BYD001,2.0,00893307,,,9999999999,2024-01-30,9999999988,2024-07-05
0000013164,005984,PATRE028BYD001,1.0,00548477,,,9999999999,2024-01-30,9999999988,2024-06-06
0000013165,005986,PACA0270BYD001,2.0,00104988,,,9999999999,2024-01-30,9999999988,2024-05-08
0000013166,005989,PABD0180BYD002,4.0,00507080,,,9999999999,2024-01-30,9999999988,2024-05-24
0000013167,005991,PACA0270BYD001,2.0,00150037,,,9999999999,2024-01-30,9999999988,2024-05-19
0000013168,005993,PABF0320BYD002,1.0,00225677,,,9999999999,2024-01-30,9999999988,2024-05-16
0000013169,005993,PAPSF033BYD002,1.0,00569288,,,9999999999,2024-01-30,9999999988,2024-04-14
0000013170,005996,PACA0270BYD001,1.0,00264608,,,9999999999,2024-01-30,9999999988,2024-06-04
0000013171,005999,PACA0270BYD001,2.0,00968101,,,9999999999,2024-01-30,9999999988,2024-06-12
0000013172,005999,PATRE028BYD001,1.0,00820306,,,9999999999,2024-01-30,9999999988,2024-03-14
0000013173,006000,PACA0270BYD001,1.0,00848790,,,9999999999,2024-01-30,9999999988,2024-05-09
0000013174,006001,PATMS008BYD003,1.0,00488482,,,9999999999,2024-01-30,9999999988,2024-03-18
0000013175,006003,PACA0270BYD001,1.0,00579657,,,9999999999,2024-01-30,9999999988,2024-06-03
0000013176,006005,PACA0270BYD001,1.0,00942108,,,9999999999,2024-01-30,9999999988,2024-05-15
0000013177,006012,PAPEC007BYD001,1.0,00214606,,,9999999999,2024-01-30,9999999988,2024-04-11
0000013178,006013,PACA0270BYD001,2.0,00930930,,,9999999999,2024-01-30,9999999988,2024-06-26
0000013179,006014,PACA0270BYD001,2.0,00352525,,,9999999999,2024-01-30,9999999988,2024-06-22
0000013180,006014,PATRE028BYD001,1.0,00953496,,,9999999999,2024-01-30,9999999988,2024-04-04
0000013181,006015,PABD0180BYD003,3.0,00068424,,,9999999999,2024-01-30,9999999988,2024-04-10
