roSalePartId,dealerOrderId,partCode,partQuantity,createBy,createDate,updateBy,updateDate
0000014671,008833,PACA0270BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014672,008836,PACA0270BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014673,008836,PATRE028BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014674,008838,PAOC0100BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014675,008842,PACA0270BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014676,008849,PATMS008BYD002,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014677,008852,PACA0270BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014678,008854,PABMS006BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014679,008856,PATMS008BYD002,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014680,008859,PACA0270BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014681,008862,PACA0270BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014682,008871,PACA0270BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014683,008872,PACA0270BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014684,008873,PAOC0100BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014685,008875,PACA0270BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014686,008875,PATRE028BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014687,008876,PACA0270BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014688,008878,PAOC0100BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014689,008879,PACA0270BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014690,008879,PATRE028BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014691,008880,PACA0270BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014692,008881,PATMS008BYD003,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014693,008883,PACA0270BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014694,008883,PATRE028BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014695,008884,PACA0270BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014696,008885,PACA0270BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014697,008896,PACA0270BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014698,008896,PATRE028BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014699,008897,PACA0270BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014700,008900,PACL0310BYD005,4.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014701,008902,PACA0270BYD005,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014702,008905,PAPEC007BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014703,008906,PAOC0100BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014704,008912,PACA0270BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014705,008914,PACA0270BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014706,008915,PACA0270BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014707,008915,PATRE028BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014708,008917,PACA0270BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014709,008920,PAOC0100BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014710,008921,PABMS006BYD004,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014711,008922,PAOC0100BYD003,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014712,008927,PABD0180BYD003,3.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014713,008929,PAOC0100BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014714,008930,PABD0180BYD005,4.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014715,008930,PABF0320BYD005,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014716,008934,PABMS006BYD004,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014717,008935,PAOC0100BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014718,008940,PACA0270BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014719,008940,PATRE028BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014720,008941,PAOC0100BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014721,008942,PACA0270BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014722,008942,PATRE028BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014723,008945,PACA0270BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014724,008946,PACA0270BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014725,008946,PATRE028BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014726,008947,PACA0270BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014727,008947,PATRE028BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014728,008948,PAOC0100BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014729,008951,PACA0270BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014730,008951,PATRE028BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014731,008952,PATMS008BYD004,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014732,008953,PACA0270BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014733,008957,PACA0270BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014734,008958,PABD0180BYD003,3.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014735,008958,PABF0320BYD003,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014736,008960,PAPEC007BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014737,008961,PACA0270BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014738,008962,PAOC0100BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014739,008965,PAOC0100BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014740,008966,PAOC0100BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014741,008967,PACA0270BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014742,008968,PABF0320BYD003,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014743,008969,PAOC0100BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014744,008972,PACA0270BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014745,008972,PATRE028BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014746,008974,PABMS006BYD004,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014747,008976,PACA0270BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014748,008978,PACA0270BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014749,008980,PACA0270BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014750,008986,PACA0270BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014751,008986,PATRE028BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014752,008988,PACA0270BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014753,008989,PAOC0100BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014754,008991,PABMS006BYD005,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014755,008993,PACA0270BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014756,008997,PACA0270BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014757,009000,PACA0270BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014758,009000,PATRE028BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014759,009002,PATMS008BYD004,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014760,009005,PACA0270BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014761,009009,PAOC0100BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014762,009010,PAHP0140BYD003,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014763,009012,PAOC0100BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014764,009013,PACA0270BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014765,009016,PATMS008BYD003,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014766,009017,PAOC0100BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014767,009022,PACA0270BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014768,009022,PATRE028BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014769,009023,PACA0270BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014770,009024,PACA0270BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014771,009024,PATRE028BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014772,009025,PAOC0100BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014773,009031,PACL0310BYD005,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014774,009033,PAOC0100BYD003,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014775,009034,PAOC0100BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014776,009038,PAOC0100BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014777,009039,PATMS008BYD003,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014778,009043,PAOC0100BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014779,009046,PAOC0100BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014780,009049,PACA0270BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014781,009049,PATRE028BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014782,009050,PACA0270BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014783,009052,PAPEC007BYD005,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014784,009053,PAOC0100BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014785,009056,PACA0270BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014786,009056,PATRE028BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014787,009057,PAOC0100BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014788,009061,PACA0270BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014789,009062,PAOC0100BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014790,009064,PACA0270BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014791,009066,PATMS008BYD003,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014792,009067,PACA0270BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014793,009067,PATRE028BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014794,009068,PACA0270BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014795,009068,PATRE028BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014796,009070,PAOC0100BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014797,009071,PACA0270BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014798,009072,PABF0320BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014799,009072,PAPSF033BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014800,009073,PAOC0100BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014801,009074,PACA0270BYD005,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014802,009074,PATRE028BYD005,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014803,009076,PACA0270BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014804,009076,PATRE028BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014805,009081,PACA0270BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014806,009082,PACL0310BYD003,5.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014807,009083,PACA0270BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014808,009083,PATRE028BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014809,009085,PACA0270BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014810,009085,PATRE028BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014811,009086,PATMS008BYD003,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014812,009088,PACA0270BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014813,009088,PATRE028BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014814,009092,PAOC0100BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014815,009095,PACA0270BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014816,009096,PACA0270BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014817,009100,PACA0270BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014818,009102,PACA0270BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014819,009106,PACA0270BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014820,009106,PATRE028BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014821,009108,PACA0270BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014822,009108,PATRE028BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014823,009109,PAOC0100BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014824,009111,PAOC0100BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014825,009114,PAOC0100BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014826,009115,PATMS008BYD004,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014827,009120,PACA0270BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014828,009120,PATRE028BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014829,009121,PATMS008BYD002,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014830,009122,PACA0270BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014831,009125,PATMS008BYD002,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014832,009126,PACA0270BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014833,009126,PATRE028BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014834,009127,PABMS006BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014835,009128,PAOC0100BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014836,009130,PACA0270BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014837,009130,PATRE028BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014838,009131,PAHP0140BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014839,009132,PACA0270BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014840,009132,PATRE028BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014841,009133,PACA0270BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014842,009133,PATRE028BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014843,009137,PAOC0100BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014844,009138,PACA0270BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014845,009138,PATRE028BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014846,009141,PABMS006BYD004,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014847,009142,PACA0270BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014848,009143,PACA0270BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014849,009143,PATRE028BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014850,009149,PATMS008BYD002,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014851,009150,PACL0310BYD003,4.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014852,009155,PAOC0100BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014853,009156,PACA0270BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014854,009158,PACA0270BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014855,009159,PACA0270BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014856,009162,PACA0270BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014857,009162,PATRE028BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014858,009165,PACA0270BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014859,009165,PATRE028BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014860,009171,PACA0270BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014861,009171,PATRE028BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014862,009174,PABMS006BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014863,009175,PAOC0100BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014864,009177,PATMS008BYD004,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014865,009178,PACL0310BYD001,3.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014866,009187,PABF0320BYD003,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014867,009189,PACA0270BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014868,009200,PACA0270BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014869,009201,PAOC0100BYD004,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014870,009205,PACA0270BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014871,009208,PAOC0100BYD003,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014872,009213,PACL0310BYD005,4.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014873,009216,PACA0270BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014874,009216,PATRE028BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014875,009217,PAOC0100BYD005,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014876,009221,PACA0270BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014877,009221,PATRE028BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014878,009223,PACA0270BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014879,009224,PAOC0100BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014880,009225,PAOC0100BYD004,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014881,009226,PATMS008BYD003,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014882,009227,PAOC0100BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014883,009235,PACA0270BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014884,009235,PATRE028BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014885,009236,PABD0180BYD003,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014886,009236,PABF0320BYD003,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014887,009237,PAPEC007BYD003,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014888,009242,PAOC0100BYD004,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014889,009249,PACA0270BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014890,009249,PATRE028BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014891,009250,PACA0270BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014892,009250,PATRE028BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014893,009251,PACA0270BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014894,009251,PATRE028BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014895,009252,PACA0270BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014896,009252,PATRE028BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014897,009254,PACA0270BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014898,009254,PATRE028BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014899,009255,PACA0270BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014900,009258,PAOC0100BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014901,009260,PAOC0100BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014902,009261,PACA0270BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014903,009263,PATMS008BYD004,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014904,009264,PACA0270BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014905,009264,PATRE028BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014906,009266,PACA0270BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014907,009267,PACA0270BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014908,009267,PATRE028BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014909,009270,PABF0320BYD003,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014910,009270,PAPSF033BYD003,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014911,009271,PABD0180BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014912,009271,PABF0320BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014913,009272,PACA0270BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014914,009272,PATRE028BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014915,009275,PACA0270BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014916,009278,PAOC0100BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014917,009281,PACA0270BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014918,009281,PATRE028BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014919,009282,PACA0270BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014920,009283,PAOC0100BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014921,009287,PACA0270BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014922,009288,PATMS008BYD004,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014923,009293,PACA0270BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014924,009296,PACA0270BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014925,009296,PATRE028BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014926,009300,PACA0270BYD003,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014927,009301,PACA0270BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014928,009301,PATRE028BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014929,009305,PACL0310BYD003,3.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014930,009307,PAOC0100BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014931,009308,PACA0270BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014932,009309,PACA0270BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014933,009309,PATRE028BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014934,009311,PACA0270BYD005,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014935,009311,PATRE028BYD005,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014936,009313,PACA0270BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014937,009316,PACL0310BYD005,5.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014938,009318,PACA0270BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014939,009321,PAOC0100BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014940,009323,PACA0270BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014941,009323,PATRE028BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014942,009324,PACA0270BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014943,009324,PATRE028BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014944,009325,PACA0270BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014945,009328,PACA0270BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014946,009329,PACA0270BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014947,009331,PAOC0100BYD005,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014948,009335,PACA0270BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014949,009335,PATRE028BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014950,009339,PACA0270BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014951,009339,PATRE028BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014952,009340,PACA0270BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014953,009340,PATRE028BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014954,009341,PACA0270BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014955,009341,PATRE028BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014956,009342,PAOC0100BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014957,009343,PACA0270BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014958,009345,PACA0270BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014959,009345,PATRE028BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014960,009346,PACA0270BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014961,009346,PATRE028BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014962,009347,PACA0270BYD003,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014963,009347,PATRE028BYD003,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014964,009349,PAOC0100BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014965,009352,PACA0270BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014966,009353,PABD0180BYD003,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014967,009353,PABF0320BYD003,2.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014968,009355,PATMS008BYD002,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014969,009356,PABD0180BYD001,4.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014970,009356,PABF0320BYD001,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014971,009361,PAHP0140BYD004,1.0,9999999999,2024-01-30,9999999988,2024-03-20
0000014972,009364,PACA0270BYD001,2.0,9999999999,2024-01-30,9999999988,2024-03-20
